pop,geno,year,BLUP,genotype_year,real
Dic2 x Lloyd,BX07.2.1f1.11.1,2015,0.355006654017646,BX07.2.1f1.11.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.11.2,2015,-0.0553250189221438,BX07.2.1f1.11.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.12.1,2015,0.166046831272186,BX07.2.1f1.12.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.12.2,2015,-0.515020635242142,BX07.2.1f1.12.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.13.1,2015,0.069109204449237,BX07.2.1f1.13.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.13.2,2015,0.527087686578942,BX07.2.1f1.13.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.14.1,2015,0.181791624131743,BX07.2.1f1.14.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.14.2,2015,-0.0817606500916472,BX07.2.1f1.14.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.15.1,2015,0.0754778836115366,BX07.2.1f1.15.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.15.2,2015,0.28518145647043,BX07.2.1f1.15.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.16.2,2015,0.21451637534422,BX07.2.1f1.16.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.17.1,2015,-0.470340347699283,BX07.2.1f1.17.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.17.2,2015,-0.575952410400502,BX07.2.1f1.17.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.18.1,2015,0.234198899091232,BX07.2.1f1.18.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.18.2,2015,0.147608173759134,BX07.2.1f1.18.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.19.1,2015,0.370547355522815,BX07.2.1f1.19.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.19.2,2015,0.466374020296452,BX07.2.1f1.19.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.2.1,2015,0.167573198380686,BX07.2.1f1.2.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.2.2,2015,0.242653225533941,BX07.2.1f1.2.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.20.1,2015,-0.351737452547706,BX07.2.1f1.20.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.20.2,2015,0.166879731679338,BX07.2.1f1.20.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.21.1,2015,-0.259935710113593,BX07.2.1f1.21.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.21.2,2015,-0.556140308782383,BX07.2.1f1.21.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.22.1,2015,-0.298287375355509,BX07.2.1f1.22.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.22.2,2015,0.280453218957511,BX07.2.1f1.22.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.23.1,2015,0.566608530380355,BX07.2.1f1.23.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.23.2,2015,-0.541615909927277,BX07.2.1f1.23.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.24.2,2015,0.161201140470378,BX07.2.1f1.24.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.25.1,2015,0.382434841037373,BX07.2.1f1.25.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.25.2,2015,0.321303653090782,BX07.2.1f1.25.2_2015,TRUE
